audio_filepath,duration,sample_rate,text_dialect,text_central,region,speaker_id,utterance_id,is_augmented
audio_data/south/voice_17/voice_17_aug_63.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_64.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_65.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_66.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_67.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_68.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_69.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_7.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_70.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_71.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_72.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_73.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_74.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_75.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_76.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_77.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_78.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_79.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_8.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_80.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_81.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_82.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_83.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_84.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_85.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_86.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_87.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_88.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_89.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_9.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_90.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_91.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_92.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_93.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_94.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_95.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_96.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_97.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_98.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_17/voice_17_aug_99.wav,2.837,16000,นั่งตรงนี้ได้หม้าย,นั่งตรงนี้ได้ไหม,south,voice_17,voice_17,True
audio_data/south/voice_18/voice_18_1.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18_1,False
audio_data/south/voice_18/voice_18_aug_1.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_10.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_100.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_11.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_12.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_13.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_14.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_15.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_16.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_17.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_18.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_19.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_2.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_20.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_21.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_22.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_23.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_24.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_25.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_26.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_27.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_28.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_29.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_3.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_30.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_31.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_32.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_33.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_34.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_35.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_36.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_37.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_38.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_39.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_4.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_40.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_41.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_42.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_43.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_44.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_45.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_46.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_47.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_48.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_49.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_5.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_50.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_51.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_52.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_53.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_54.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_55.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_56.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_57.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_58.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_59.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_6.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_60.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_61.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_62.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_63.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_64.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_65.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_66.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_67.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_68.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_69.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_7.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_70.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_71.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_72.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_73.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_74.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_75.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_76.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_77.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_78.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_79.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_8.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_80.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_81.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_82.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_83.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_84.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_85.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_86.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_87.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_88.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_89.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_9.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_90.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_91.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_92.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_93.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_94.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_95.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_96.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_97.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_98.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_18/voice_18_aug_99.wav,2.688,16000,หวังเหวิดลูกจัง,เป็นห่วงลูกจัง,south,voice_18,voice_18,True
audio_data/south/voice_19/voice_19_1.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19_1,False
audio_data/south/voice_19/voice_19_aug_1.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_10.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_100.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_11.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_12.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_13.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_14.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_15.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_16.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_17.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_18.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_19.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_2.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_20.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_21.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_22.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_23.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_24.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_25.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_26.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_27.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_28.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_29.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_3.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_30.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_31.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_32.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_33.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_34.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_35.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_36.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_37.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
audio_data/south/voice_19/voice_19_aug_38.wav,2.987,16000,ลิวไปตรงหน้าบ้าน,ขว้างไปตรงหน้าบ้าน,south,voice_19,voice_19,True
